id_docente,asignatura,semestre,numero_estudiantes,puntaje_claridad,puntaje_metodologia,puntaje_evaluacion,comentario,tendencia_desempeno
Docente_8,Ética Profesional,2021-1,18,3.7,4.8,4.6,Se podría mejorar un poco el material de estudio.,Estable
Docente_6,Programación Orientada a Objetos,2022-1,20,3.6,4.9,3.8,Los talleres son muy útiles para aprender.,Estable
Docente_48,Estructuras de Datos,2022-1,33,4.3,4.4,3.8,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_14,Estructuras de Datos,2020-1,31,3.8,1.0,2.0,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_37,Programación Orientada a Objetos,2023-1,44,4.4,4.6,3.7,"Excelente profesor, muy claro.",Mejora
Docente_16,Ética Profesional,2023-2,36,4.2,3.5,4.4,La clase es muy dinámica y entretenida.,Estable
Docente_22,Matemáticas Básicas,2022-1,36,4.7,4.4,4.3,Los temas son difíciles pero se entienden.,Mejora
Docente_8,Inteligencia Artificial,2022-2,33,3.3,4.4,4.5,La clase es muy dinámica y entretenida.,Estable
Docente_21,Programación Orientada a Objetos,2020-1,17,2.5,2.5,2.0,La clase estuvo bien.,En riesgo
Docente_46,Ingeniería de Software,2023-2,29,4.3,4.7,3.4,Los temas son difíciles pero se entienden.,Mejora
Docente_18,Estructuras de Datos,2020-1,25,4.5,3.5,3.2,"Excelente profesor, muy claro.",Estable
Docente_42,Estructuras de Datos,2023-2,25,3.3,4.2,3.7,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_9,Programación Orientada a Objetos,2020-1,40,4.2,4.6,3.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_21,Ética Profesional,2020-1,38,5.0,5.0,4.8,"Excelente profesor, muy claro.",Mejora
Docente_36,Estructuras de Datos,2023-1,17,4.1,3.9,3.7,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_17,Programación Orientada a Objetos,2021-2,45,3.6,3.9,4.4,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_6,Matemáticas Básicas,2021-2,20,3.6,3.6,3.4,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_50,Inteligencia Artificial,2022-1,35,4.1,3.5,3.2,Resuelve las dudas con mucha paciencia.,Estable
Docente_8,Bases de Datos,2023-2,40,4.2,2.9,4.5,"No explica bien, me siento perdido.",Estable
Docente_48,Ética Profesional,2022-1,43,3.2,4.1,3.7,Falta mucha pedagogía.,Estable
Docente_9,Bases de Datos,2020-2,41,3.2,3.8,3.5,Se podría mejorar un poco el material de estudio.,Estable
Docente_33,Programación Orientada a Objetos,2023-2,29,1.7,3.3,2.9,Falta mucha pedagogía.,En riesgo
Docente_31,Bases de Datos,2023-1,17,3.4,4.6,4.1,"No explica bien, me siento perdido.",Estable
Docente_24,Estructuras de Datos,2021-1,28,1.6,2.3,1.3,Los temas son difíciles pero se entienden.,En riesgo
Docente_28,Matemáticas Básicas,2020-1,31,4.4,4.0,4.0,Los temas son difíciles pero se entienden.,Estable
Docente_30,Ingeniería de Software,2021-2,35,3.1,2.4,1.9,Los temas son difíciles pero se entienden.,En riesgo
Docente_46,Programación Orientada a Objetos,2023-2,31,2.9,2.9,2.5,Los temas son difíciles pero se entienden.,En riesgo
Docente_42,Estructuras de Datos,2020-2,24,3.7,4.5,3.8,La clase es muy aburrida y monótona.,Estable
Docente_28,Matemáticas Básicas,2023-2,24,3.5,3.5,5.0,Resuelve las dudas con mucha paciencia.,Estable
Docente_9,Ingeniería de Software,2022-1,41,2.9,2.9,3.2,No resuelve las dudas de los estudiantes.,En riesgo
Docente_34,Inteligencia Artificial,2022-1,33,4.2,3.4,4.3,"Excelente profesor, muy claro.",Estable
Docente_36,Matemáticas Básicas,2020-1,31,4.4,3.8,5.0,"Excelente profesor, muy claro.",Mejora
Docente_33,Inteligencia Artificial,2023-1,18,3.7,3.0,4.1,La clase es muy aburrida y monótona.,Estable
Docente_43,Ingeniería de Software,2022-1,26,2.5,3.1,1.9,Llega tarde a las clases frecuentemente.,En riesgo
Docente_38,Matemáticas Básicas,2020-1,18,3.4,2.4,4.1,La clase es muy aburrida y monótona.,Estable
Docente_12,Ética Profesional,2021-1,41,2.9,3.7,3.2,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_3,Matemáticas Básicas,2023-1,43,3.8,4.7,3.8,Se podría mejorar un poco el material de estudio.,Mejora
Docente_20,Bases de Datos,2023-2,39,3.8,3.7,3.9,La clase es muy aburrida y monótona.,Estable
Docente_40,Ética Profesional,2022-1,25,3.9,3.6,3.9,Los talleres son muy útiles para aprender.,Estable
Docente_14,Programación Orientada a Objetos,2020-2,38,2.9,3.9,4.2,Falta mucha pedagogía.,Estable
Docente_17,Ética Profesional,2020-2,28,4.1,3.8,3.4,Llega tarde a las clases frecuentemente.,Estable
Docente_2,Matemáticas Básicas,2023-1,18,3.2,3.5,2.2,"No explica bien, me siento perdido.",En riesgo
Docente_11,Ingeniería de Software,2023-2,29,2.9,2.0,1.8,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_26,Ética Profesional,2023-2,24,4.0,4.2,4.8,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_40,Bases de Datos,2023-1,40,4.1,4.8,4.3,Resuelve las dudas con mucha paciencia.,Mejora
Docente_6,Programación Orientada a Objetos,2021-1,15,3.6,3.6,3.8,Me inspiró a seguir aprendiendo sobre este tema.,Estable
Docente_8,Ética Profesional,2020-1,37,1.8,3.4,2.1,No resuelve las dudas de los estudiantes.,En riesgo
Docente_2,Programación Orientada a Objetos,2023-2,35,2.8,3.7,3.6,Resuelve las dudas con mucha paciencia.,Estable
Docente_42,Programación Orientada a Objetos,2023-1,41,2.0,1.6,2.6,Los temas son difíciles pero se entienden.,En riesgo
Docente_35,Programación Orientada a Objetos,2020-2,24,4.2,3.9,4.7,La clase es muy aburrida y monótona.,Estable
Docente_10,Inteligencia Artificial,2023-1,15,2.5,3.2,2.1,La clase es muy aburrida y monótona.,En riesgo
Docente_11,Programación Orientada a Objetos,2023-2,45,2.7,3.8,3.9,Califica de forma injusta.,Estable
Docente_31,Matemáticas Básicas,2023-2,33,2.2,3.0,2.9,No resuelve las dudas de los estudiantes.,En riesgo
Docente_13,Bases de Datos,2023-1,16,1.4,2.8,2.9,Los parciales no tienen nada que ver con lo visto en clase.,En riesgo
Docente_1,Matemáticas Básicas,2023-1,28,4.5,3.7,4.3,La clase estuvo bien.,Mejora
Docente_48,Estructuras de Datos,2022-1,16,4.3,4.4,5.0,La clase estuvo bien.,Mejora
Docente_26,Inteligencia Artificial,2023-2,22,4.1,3.9,3.8,"Excelente profesor, muy claro.",Estable
Docente_34,Matemáticas Básicas,2023-1,33,3.1,4.3,3.8,Los temas son difíciles pero se entienden.,Estable
Docente_36,Matemáticas Básicas,2022-1,43,3.4,3.9,3.0,"No explica bien, me siento perdido.",Estable
Docente_31,Matemáticas Básicas,2023-2,34,4.9,5.0,5.0,Los temas son difíciles pero se entienden.,Mejora
Docente_23,Inteligencia Artificial,2023-1,15,5.0,5.0,4.3,Se nota que sabe mucho de la materia.,Mejora
Docente_19,Ingeniería de Software,2021-2,30,3.1,2.7,4.1,Se podría mejorar un poco el material de estudio.,Estable
Docente_29,Programación Orientada a Objetos,2021-2,33,4.1,4.0,3.5,Los temas son difíciles pero se entienden.,Estable
Docente_39,Ética Profesional,2023-2,19,3.9,4.4,3.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_47,Ingeniería de Software,2023-1,45,4.8,3.5,3.2,"No explica bien, me siento perdido.",Estable
Docente_44,Ingeniería de Software,2022-2,40,4.0,3.7,2.7,Califica de forma injusta.,Estable
Docente_11,Estructuras de Datos,2021-2,24,3.8,3.6,4.5,Se nota que sabe mucho de la materia.,Estable
Docente_43,Inteligencia Artificial,2021-1,20,3.4,2.6,1.8,No resuelve las dudas de los estudiantes.,En riesgo
Docente_11,Estructuras de Datos,2023-2,18,4.4,4.1,3.9,"No explica bien, me siento perdido.",Estable
Docente_32,Bases de Datos,2021-2,21,3.6,3.1,3.2,Llega tarde a las clases frecuentemente.,Estable
Docente_4,Matemáticas Básicas,2022-2,43,3.8,4.4,3.6,Cumple con el programa.,Estable
Docente_23,Ingeniería de Software,2021-1,20,5.0,4.0,3.8,Cumple con el programa.,Mejora
Docente_3,Ética Profesional,2020-2,25,3.4,3.5,3.2,"No explica bien, me siento perdido.",Estable
Docente_8,Estructuras de Datos,2021-2,18,4.6,4.5,3.8,Cumple con el programa.,Mejora
Docente_15,Inteligencia Artificial,2022-1,25,3.8,4.6,4.0,Se podría mejorar un poco el material de estudio.,Estable
Docente_50,Matemáticas Básicas,2022-1,43,3.5,3.5,3.1,Resuelve las dudas con mucha paciencia.,Estable
Docente_45,Ética Profesional,2020-2,37,3.2,3.5,3.7,"Excelente profesor, muy claro.",Estable
Docente_29,Ética Profesional,2023-2,45,3.8,4.5,4.1,La clase es muy dinámica y entretenida.,Estable
Docente_7,Ética Profesional,2020-2,41,1.5,2.6,2.9,Cumple con el programa.,En riesgo
Docente_3,Estructuras de Datos,2020-2,20,5.0,4.8,4.5,Los temas son difíciles pero se entienden.,Mejora
Docente_8,Ética Profesional,2021-2,44,3.7,3.2,3.7,Se podría mejorar un poco el material de estudio.,Estable
Docente_11,Ingeniería de Software,2022-1,37,3.5,3.1,3.3,La clase es muy aburrida y monótona.,Estable
Docente_49,Estructuras de Datos,2023-2,38,3.3,3.7,3.5,La clase es muy dinámica y entretenida.,Estable
Docente_10,Ingeniería de Software,2022-2,25,4.0,3.5,3.5,Resuelve las dudas con mucha paciencia.,Estable
Docente_8,Ética Profesional,2021-2,29,2.5,2.4,2.4,Falta mucha pedagogía.,En riesgo
Docente_50,Ética Profesional,2020-1,22,3.6,3.5,3.6,Califica de forma injusta.,Estable
Docente_22,Bases de Datos,2021-1,17,4.3,4.2,5.0,Cumple con el programa.,Estable
Docente_24,Ingeniería de Software,2023-1,26,4.9,4.3,4.1,Los temas son difíciles pero se entienden.,Mejora
Docente_43,Programación Orientada a Objetos,2021-1,39,4.6,4.0,4.7,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_34,Inteligencia Artificial,2021-2,19,4.5,5.0,4.6,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_28,Inteligencia Artificial,2023-1,43,3.4,3.5,4.2,La clase es muy aburrida y monótona.,Estable
Docente_34,Ética Profesional,2022-2,45,3.3,4.8,3.6,Explica muy bien los temas.,Estable
Docente_29,Programación Orientada a Objetos,2020-1,37,3.6,3.3,4.1,No resuelve las dudas de los estudiantes.,Estable
Docente_5,Matemáticas Básicas,2022-2,25,4.6,3.8,4.4,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_50,Programación Orientada a Objetos,2023-1,16,3.9,4.5,2.9,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_49,Matemáticas Básicas,2021-1,43,4.3,5.0,4.2,"El profesor es normal, ni muy bueno ni muy malo.",Mejora
Docente_4,Ingeniería de Software,2022-1,28,1.1,1.8,2.3,Falta mucha pedagogía.,En riesgo
Docente_44,Ingeniería de Software,2022-1,38,4.4,4.3,3.4,Los temas son difíciles pero se entienden.,Estable
Docente_23,Matemáticas Básicas,2022-1,43,4.1,4.2,4.1,No resuelve las dudas de los estudiantes.,Estable
Docente_40,Programación Orientada a Objetos,2023-1,29,1.9,1.9,2.1,Los temas son difíciles pero se entienden.,En riesgo
Docente_14,Estructuras de Datos,2023-2,37,3.5,4.3,3.7,Los talleres son muy útiles para aprender.,Mejora
Docente_42,Inteligencia Artificial,2021-2,43,2.7,2.0,2.0,Llega tarde a las clases frecuentemente.,En riesgo
Docente_6,Matemáticas Básicas,2022-2,27,3.1,3.9,3.4,Resuelve las dudas con mucha paciencia.,Estable
Docente_34,Estructuras de Datos,2022-1,21,3.5,3.8,4.6,Se nota que sabe mucho de la materia.,Estable
Docente_33,Estructuras de Datos,2022-1,31,3.5,4.1,3.5,Los temas son difíciles pero se entienden.,Estable
Docente_49,Ingeniería de Software,2021-1,15,4.2,4.8,4.1,Explica muy bien los temas.,Mejora
Docente_35,Estructuras de Datos,2022-1,22,4.2,4.3,4.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_47,Inteligencia Artificial,2020-2,38,5.0,5.0,3.7,Explica muy bien los temas.,Mejora
Docente_24,Bases de Datos,2022-2,18,3.9,5.0,4.9,Explica muy bien los temas.,Mejora
Docente_49,Ingeniería de Software,2020-2,29,4.1,3.5,3.7,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_37,Ingeniería de Software,2020-1,29,3.4,4.3,3.3,Los temas son difíciles pero se entienden.,Estable
Docente_16,Ética Profesional,2021-2,26,1.9,2.8,1.6,Llega tarde a las clases frecuentemente.,En riesgo
Docente_19,Ingeniería de Software,2021-1,37,2.9,1.7,2.7,Falta mucha pedagogía.,En riesgo
Docente_34,Ingeniería de Software,2021-2,18,3.5,3.8,3.2,Los temas son difíciles pero se entienden.,Estable
Docente_34,Estructuras de Datos,2021-2,41,4.9,2.9,3.0,Se podría mejorar un poco el material de estudio.,Estable
Docente_30,Matemáticas Básicas,2021-1,37,4.5,4.1,3.9,"No explica bien, me siento perdido.",Estable
Docente_27,Matemáticas Básicas,2020-2,16,3.7,4.0,3.8,"No explica bien, me siento perdido.",Estable
Docente_9,Inteligencia Artificial,2021-2,29,3.8,4.6,3.6,"Excelente profesor, muy claro.",Mejora
Docente_24,Ingeniería de Software,2023-1,33,4.6,3.9,4.8,Cumple con el programa.,Mejora
Docente_34,Ética Profesional,2023-1,42,3.9,4.3,3.7,Cumple con el programa.,Estable
Docente_38,Inteligencia Artificial,2023-1,29,3.6,3.8,4.1,Califica de forma injusta.,Estable
Docente_47,Inteligencia Artificial,2021-1,19,4.7,4.3,4.5,No resuelve las dudas de los estudiantes.,Estable
Docente_9,Inteligencia Artificial,2023-2,19,1.8,2.7,2.1,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_33,Ética Profesional,2020-2,37,4.2,3.9,3.9,Me inspiró a seguir aprendiendo sobre este tema.,Estable
Docente_30,Inteligencia Artificial,2020-1,38,2.7,3.6,4.5,Los talleres son muy útiles para aprender.,Estable
Docente_36,Bases de Datos,2020-2,34,3.1,3.4,4.1,"No explica bien, me siento perdido.",Estable
Docente_8,Matemáticas Básicas,2022-2,33,3.7,4.6,4.6,"El profesor es normal, ni muy bueno ni muy malo.",Estable
Docente_3,Estructuras de Datos,2021-1,18,3.9,4.3,3.7,Se podría mejorar un poco el material de estudio.,Estable
Docente_20,Bases de Datos,2022-1,24,4.9,4.2,4.6,La clase estuvo bien.,Mejora
Docente_2,Ética Profesional,2021-1,19,2.7,3.3,1.8,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_38,Inteligencia Artificial,2020-1,44,5.0,4.5,5.0,Resuelve las dudas con mucha paciencia.,Mejora
Docente_19,Programación Orientada a Objetos,2021-1,41,2.9,4.0,3.8,Califica de forma injusta.,Estable
Docente_1,Matemáticas Básicas,2022-2,17,5.0,4.7,4.0,Explica muy bien los temas.,Mejora
Docente_27,Inteligencia Artificial,2022-1,33,3.8,3.4,3.6,La clase es muy aburrida y monótona.,Estable
Docente_22,Ética Profesional,2023-1,30,3.0,2.6,2.8,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_39,Programación Orientada a Objetos,2021-1,31,5.0,4.1,4.2,Los temas son difíciles pero se entienden.,Mejora
Docente_30,Ética Profesional,2023-2,36,2.1,2.0,1.4,La clase estuvo bien.,En riesgo
Docente_10,Ética Profesional,2022-2,17,4.6,4.3,4.5,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_40,Ingeniería de Software,2023-1,27,5.0,4.3,3.3,La clase es muy dinámica y entretenida.,Mejora
Docente_26,Bases de Datos,2020-1,45,4.5,4.2,3.7,La clase es muy aburrida y monótona.,Estable
Docente_48,Bases de Datos,2020-2,42,4.9,4.7,4.1,Se nota que sabe mucho de la materia.,Mejora
Docente_46,Matemáticas Básicas,2022-1,32,4.8,4.4,4.5,Los temas son difíciles pero se entienden.,Mejora
Docente_8,Ingeniería de Software,2020-2,21,3.2,3.3,2.6,"El profesor es normal, ni muy bueno ni muy malo.",En riesgo
Docente_35,Estructuras de Datos,2020-1,45,3.5,3.9,3.7,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_34,Programación Orientada a Objetos,2023-2,31,4.9,4.6,4.9,Explica muy bien los temas.,Mejora
Docente_8,Ingeniería de Software,2021-1,45,4.3,4.9,4.3,Explica muy bien los temas.,Mejora
Docente_18,Ética Profesional,2021-2,22,4.0,5.0,3.6,Se podría mejorar un poco el material de estudio.,Mejora
Docente_38,Inteligencia Artificial,2020-2,40,2.2,3.7,3.3,Cumple con el programa.,En riesgo
Docente_39,Bases de Datos,2023-1,33,3.7,3.5,3.7,"Excelente profesor, muy claro.",Estable
Docente_32,Ética Profesional,2020-1,25,4.3,4.3,4.2,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_12,Inteligencia Artificial,2020-1,42,4.2,4.1,3.2,No resuelve las dudas de los estudiantes.,Estable
Docente_21,Inteligencia Artificial,2022-1,17,5.0,4.1,4.0,"Excelente profesor, muy claro.",Mejora
Docente_7,Estructuras de Datos,2021-1,24,4.1,2.5,3.3,Resuelve las dudas con mucha paciencia.,Estable
Docente_12,Bases de Datos,2020-2,19,5.0,4.4,3.9,Resuelve las dudas con mucha paciencia.,Mejora
Docente_27,Ingeniería de Software,2021-1,16,4.2,4.5,4.0,Falta mucha pedagogía.,Estable
Docente_21,Programación Orientada a Objetos,2020-1,37,3.1,5.0,3.3,"Excelente profesor, muy claro.",Estable
Docente_20,Inteligencia Artificial,2020-2,25,4.7,4.2,3.9,Resuelve las dudas con mucha paciencia.,Estable
Docente_27,Bases de Datos,2022-1,27,4.3,4.1,4.3,"Excelente profesor, muy claro.",Mejora
Docente_4,Programación Orientada a Objetos,2021-2,39,3.1,4.6,3.0,Falta mucha pedagogía.,Estable
Docente_38,Programación Orientada a Objetos,2023-2,31,3.1,2.7,3.0,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_33,Inteligencia Artificial,2020-2,23,3.7,4.6,3.6,"Excelente profesor, muy claro.",Estable
Docente_21,Inteligencia Artificial,2023-1,17,1.1,1.7,2.1,La clase estuvo bien.,En riesgo
Docente_2,Inteligencia Artificial,2021-2,44,3.3,3.6,3.5,Explica muy bien los temas.,Estable
Docente_18,Estructuras de Datos,2020-2,22,4.2,2.7,2.2,"Asistencia puntual, pero falta dinamismo.",En riesgo
Docente_36,Ingeniería de Software,2021-1,24,4.0,4.0,4.0,Los parciales no tienen nada que ver con lo visto en clase.,Estable
Docente_27,Inteligencia Artificial,2020-2,42,3.9,3.7,3.8,No resuelve las dudas de los estudiantes.,Estable
Docente_14,Ética Profesional,2021-1,26,4.3,4.5,4.0,Cumple con el programa.,Mejora
Docente_11,Ética Profesional,2021-2,32,4.2,4.3,4.6,Me inspiró a seguir aprendiendo sobre este tema.,Mejora
Docente_36,Inteligencia Artificial,2020-1,15,2.7,3.1,2.6,La clase estuvo bien.,En riesgo
Docente_40,Bases de Datos,2021-1,15,4.2,3.7,4.1,"Excelente profesor, muy claro.",Estable
Docente_31,Bases de Datos,2022-1,41,3.6,3.6,4.6,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_23,Ética Profesional,2021-2,33,4.0,3.8,4.5,No resuelve las dudas de los estudiantes.,Estable
Docente_19,Matemáticas Básicas,2021-1,38,3.0,1.0,1.0,Cumple con el programa.,En riesgo
Docente_37,Matemáticas Básicas,2022-1,17,3.2,2.9,3.9,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_45,Matemáticas Básicas,2021-1,38,4.5,4.4,4.1,Cumple con el programa.,Mejora
Docente_18,Inteligencia Artificial,2021-2,34,3.6,4.5,4.2,No resuelve las dudas de los estudiantes.,Estable
Docente_21,Ingeniería de Software,2022-2,35,4.1,4.5,3.4,Cumple con el programa.,Estable
Docente_49,Ingeniería de Software,2023-2,23,3.5,4.6,4.8,La clase estuvo bien.,Estable
Docente_43,Bases de Datos,2022-2,21,3.5,3.9,4.6,La clase es muy aburrida y monótona.,Estable
Docente_39,Bases de Datos,2020-1,44,4.2,3.5,4.2,Resuelve las dudas con mucha paciencia.,Estable
Docente_42,Matemáticas Básicas,2023-2,15,4.3,4.2,4.5,Explica muy bien los temas.,Mejora
Docente_44,Programación Orientada a Objetos,2023-1,32,4.0,4.7,4.1,Califica de forma injusta.,Estable
Docente_49,Inteligencia Artificial,2020-2,40,4.6,4.6,5.0,Los temas son difíciles pero se entienden.,Mejora
Docente_42,Matemáticas Básicas,2020-1,43,4.0,4.6,3.5,Los temas son difíciles pero se entienden.,Mejora
Docente_29,Ingeniería de Software,2020-2,26,3.5,3.5,3.3,"Asistencia puntual, pero falta dinamismo.",Estable
Docente_39,Bases de Datos,2023-1,20,4.5,4.7,4.0,"Asistencia puntual, pero falta dinamismo.",Mejora
Docente_45,Matemáticas Básicas,2020-2,29,4.7,4.5,4.2,Los talleres son muy útiles para aprender.,Mejora
Docente_13,Inteligencia Artificial,2020-1,22,2.6,3.4,2.4,Se podría mejorar un poco el material de estudio.,En riesgo
Docente_2,Ética Profesional,2022-1,36,4.1,3.2,3.5,Se podría mejorar un poco el material de estudio.,Estable
Docente_13,Matemáticas Básicas,2022-1,40,4.5,4.7,4.0,Se podría mejorar un poco el material de estudio.,Mejora
Docente_15,Programación Orientada a Objetos,2023-2,45,3.6,3.9,4.2,Se podría mejorar un poco el material de estudio.,Estable
Docente_3,Bases de Datos,2023-2,43,3.8,4.5,4.1,Falta mucha pedagogía.,Estable
Docente_14,Matemáticas Básicas,2021-2,41,4.4,3.9,4.2,"Asistencia puntual, pero falta dinamismo.",Estable
